"Continent","Country","Date","Births","Gender"
"Africa","Egypt","1997-12-01",24906,"Female"
"Africa","Egypt","1997-12-01",25260,"Female"
"Africa","Egypt","1998-01-01",43030,"Female"
"Africa","Egypt","1998-01-01",43625,"Female"
"Africa","Egypt","1998-02-01",37288,"Female"
"Africa","Egypt","1998-02-01",37803,"Female"
"Africa","Egypt","1998-03-01",33293,"Female"
"Africa","Egypt","1998-03-01",33753,"Female"
"Africa","Egypt","1998-04-01",30207,"Female"
"Africa","Egypt","1998-04-01",30625,"Female"
"Africa","Egypt","1998-05-01",30068,"Female"
"Africa","Egypt","1998-05-01",30483,"Female"
"Africa","Egypt","1998-06-01",31613,"Female"
"Africa","Egypt","1998-06-01",32049,"Female"
"Africa","Egypt","1998-07-01",33079,"Female"
"Africa","Egypt","1998-07-01",33536,"Female"
"Africa","Egypt","1998-08-01",35026,"Female"
"Africa","Egypt","1998-08-01",35510,"Female"
"Africa","Egypt","1998-09-01",46062,"Female"
"Africa","Egypt","1998-09-01",46699,"Female"
"Africa","Egypt","1998-10-01",33603,"Female"
"Africa","Egypt","1998-10-01",34067,"Female"
"Africa","Egypt","1998-11-01",35049,"Female"
"Africa","Egypt","1998-11-01",35533,"Female"
"Africa","Egypt","1998-12-01",27718,"Female"
"Africa","Egypt","1998-12-01",28100,"Female"
"Africa","Egypt","2003-01-01",41242,"Female"
"Africa","Egypt","2003-01-01",41904,"Female"
"Africa","Egypt","2003-02-01",35441,"Female"
"Africa","Egypt","2003-02-01",36010,"Female"
"Africa","Egypt","2003-03-01",36426,"Female"
"Africa","Egypt","2003-03-01",37011,"Female"
"Africa","Egypt","2003-04-01",33541,"Female"
"Africa","Egypt","2003-04-01",34080,"Female"
"Africa","Egypt","2003-05-01",32743,"Female"
"Africa","Egypt","2003-05-01",33269,"Female"
"Africa","Egypt","2003-06-01",36146,"Female"
"Africa","Egypt","2003-06-01",36726,"Female"
"Africa","Egypt","2003-07-01",37842,"Female"
"Africa","Egypt","2003-07-01",38450,"Female"
"Africa","Egypt","2003-08-01",37685,"Female"
"Africa","Egypt","2003-08-01",38290,"Female"
"Africa","Egypt","2003-09-01",40414,"Female"
"Africa","Egypt","2003-09-01",41063,"Female"
"Africa","Egypt","2003-10-01",35354,"Female"
"Africa","Egypt","2003-10-01",35922,"Female"
"Africa","Egypt","2003-11-01",36302,"Female"
"Africa","Egypt","2003-11-01",36886,"Female"
"Africa","Egypt","2003-12-01",34158,"Female"
"Africa","Egypt","2003-12-01",34707,"Female"
"Africa","Egypt","2004-01-01",40486,"Female"
"Africa","Egypt","2004-01-01",41177,"Female"
"Africa","Egypt","2004-02-01",35162,"Female"
"Africa","Egypt","2004-02-01",35762,"Female"
"Africa","Egypt","2004-03-01",35748,"Female"
"Africa","Egypt","2004-03-01",36358,"Female"
"Africa","Egypt","2004-04-01",33854,"Female"
"Africa","Egypt","2004-04-01",34432,"Female"
"Africa","Egypt","2004-05-01",35138,"Female"
"Africa","Egypt","2004-05-01",35737,"Female"
"Africa","Egypt","2004-06-01",35479,"Female"
"Africa","Egypt","2004-06-01",36084,"Female"
"Africa","Egypt","2004-07-01",37019,"Female"
"Africa","Egypt","2004-07-01",37651,"Female"
"Africa","Egypt","2004-08-01",36657,"Female"
"Africa","Egypt","2004-08-01",37282,"Female"
"Africa","Egypt","2004-09-01",41832,"Female"
"Africa","Egypt","2004-09-01",42545,"Female"
"Africa","Egypt","2004-10-01",36258,"Female"
"Africa","Egypt","2004-10-01",36876,"Female"
"Africa","Egypt","2004-11-01",37336,"Female"
"Africa","Egypt","2004-11-01",37973,"Female"
"Africa","Egypt","2004-12-01",32405,"Female"
"Africa","Egypt","2004-12-01",32957,"Female"
"Africa","Egypt","2005-01-01",40939,"Female"
"Africa","Egypt","2005-01-01",41674,"Female"
"Africa","Egypt","2005-02-01",36543,"Female"
"Africa","Egypt","2005-02-01",37199,"Female"
"Africa","Egypt","2005-03-01",35605,"Female"
"Africa","Egypt","2005-03-01",36245,"Female"
"Africa","Egypt","2005-04-01",34578,"Female"
"Africa","Egypt","2005-04-01",35199,"Female"
"Africa","Egypt","2005-05-01",35872,"Female"
"Africa","Egypt","2005-05-01",36516,"Female"
"Africa","Egypt","2005-06-01",35805,"Female"
"Africa","Egypt","2005-06-01",36447,"Female"
"Africa","Egypt","2005-07-01",36238,"Female"
"Africa","Egypt","2005-07-01",36889,"Female"
"Africa","Egypt","2005-08-01",36833,"Female"
"Africa","Egypt","2005-08-01",37494,"Female"
"Africa","Egypt","2005-09-01",41340,"Female"
"Africa","Egypt","2005-09-01",42082,"Female"
"Africa","Egypt","2005-10-01",37102,"Female"
"Africa","Egypt","2005-10-01",37767,"Female"
"Africa","Egypt","2005-11-01",37542,"Female"
"Africa","Egypt","2005-11-01",38215,"Female"
"Africa","Egypt","2005-12-01",33864,"Female"
"Africa","Egypt","2005-12-01",34472,"Female"
"Africa","Egypt","2006-01-01",38931,"Female"
"Africa","Egypt","2006-01-01",39659,"Female"
"Africa","Egypt","2006-02-01",35222,"Female"
"Africa","Egypt","2006-02-01",35881,"Female"
"Africa","Egypt","2006-03-01",35892,"Female"
"Africa","Egypt","2006-03-01",36564,"Female"
"Africa","Egypt","2006-04-01",35525,"Female"
"Africa","Egypt","2006-04-01",36189,"Female"
"Africa","Egypt","2006-05-01",36414,"Female"
"Africa","Egypt","2006-05-01",37095,"Female"
"Africa","Egypt","2006-06-01",37612,"Female"
"Africa","Egypt","2006-06-01",38316,"Female"
"Africa","Egypt","2006-07-01",38816,"Female"
"Africa","Egypt","2006-07-01",39541,"Female"
"Africa","Egypt","2006-08-01",40700,"Female"
"Africa","Egypt","2006-08-01",41461,"Female"
"Africa","Egypt","2006-09-01",42250,"Female"
"Africa","Egypt","2006-09-01",43040,"Female"
"Africa","Egypt","2006-10-01",39203,"Female"
"Africa","Egypt","2006-10-01",39935,"Female"
"Africa","Egypt","2006-11-01",39684,"Female"
"Africa","Egypt","2006-11-01",40425,"Female"
"Africa","Egypt","2006-12-01",34635,"Female"
"Africa","Egypt","2006-12-01",35282,"Female"
"Africa","Egypt","2007-01-01",45828,"Female"
"Africa","Egypt","2007-01-01",46715,"Female"
"Africa","Egypt","2007-02-01",35419,"Female"
"Africa","Egypt","2007-02-01",36104,"Female"
"Africa","Egypt","2007-03-01",36795,"Female"
"Africa","Egypt","2007-03-01",37507,"Female"
"Africa","Egypt","2007-04-01",35800,"Female"
"Africa","Egypt","2007-04-01",36492,"Female"
"Africa","Egypt","2007-05-01",38268,"Female"
"Africa","Egypt","2007-05-01",39009,"Female"
"Africa","Egypt","2007-06-01",36349,"Female"
"Africa","Egypt","2007-06-01",37053,"Female"
"Africa","Egypt","2007-07-01",40777,"Female"
"Africa","Egypt","2007-07-01",41565,"Female"
"Africa","Egypt","2007-08-01",43071,"Female"
"Africa","Egypt","2007-08-01",43905,"Female"
"Africa","Egypt","2007-09-01",48244,"Female"
"Africa","Egypt","2007-09-01",49177,"Female"
"Africa","Egypt","2007-10-01",41757,"Female"
"Africa","Egypt","2007-10-01",42565,"Female"
"Africa","Egypt","2007-11-01",39944,"Female"
"Africa","Egypt","2007-11-01",40717,"Female"
"Africa","Egypt","2007-12-01",35837,"Female"
"Africa","Egypt","2007-12-01",36530,"Female"
"Africa","Egypt","2008-01-01",48640,"Female"
"Africa","Egypt","2008-01-01",49607,"Female"
"Africa","Egypt","2008-02-01",39280,"Female"
"Africa","Egypt","2008-02-01",40061,"Female"
"Africa","Egypt","2008-03-01",39106,"Female"
"Africa","Egypt","2008-03-01",39885,"Female"
"Africa","Egypt","2008-04-01",36820,"Female"
"Africa","Egypt","2008-04-01",37553,"Female"
"Africa","Egypt","2008-05-01",39178,"Female"
"Africa","Egypt","2008-05-01",39958,"Female"
"Africa","Egypt","2008-06-01",38919,"Female"
"Africa","Egypt","2008-06-01",39693,"Female"
"Africa","Egypt","2008-07-01",43602,"Female"
"Africa","Egypt","2008-07-01",44470,"Female"
"Africa","Egypt","2008-08-01",46385,"Female"
"Africa","Egypt","2008-08-01",47308,"Female"
"Africa","Egypt","2008-09-01",51547,"Female"
"Africa","Egypt","2008-09-01",52572,"Female"
"Africa","Egypt","2008-10-01",41832,"Female"
"Africa","Egypt","2008-10-01",42665,"Female"
"Africa","Egypt","2008-11-01",41609,"Female"
"Africa","Egypt","2008-11-01",42438,"Female"
"Africa","Egypt","2008-12-01",35697,"Female"
"Africa","Egypt","2008-12-01",36407,"Female"
"Africa","Egypt","2009-01-01",48598,"Female"
"Africa","Egypt","2009-01-01",49588,"Female"
"Africa","Egypt","2009-02-01",42328,"Female"
"Africa","Egypt","2009-02-01",43190,"Female"
"Africa","Egypt","2009-03-01",43349,"Female"
"Africa","Egypt","2009-03-01",44233,"Female"
"Africa","Egypt","2009-04-01",42369,"Female"
"Africa","Egypt","2009-04-01",43233,"Female"
"Africa","Egypt","2009-05-01",43214,"Female"
"Africa","Egypt","2009-05-01",44094,"Female"
"Africa","Egypt","2009-06-01",41987,"Female"
"Africa","Egypt","2009-06-01",42842,"Female"
"Africa","Egypt","2009-07-01",46405,"Female"
"Africa","Egypt","2009-07-01",47351,"Female"
"Africa","Egypt","2009-08-01",48803,"Female"
"Africa","Egypt","2009-08-01",49798,"Female"
"Africa","Egypt","2009-09-01",53869,"Female"
"Africa","Egypt","2009-09-01",54966,"Female"
"Africa","Egypt","2009-10-01",45544,"Female"
"Africa","Egypt","2009-10-01",46472,"Female"
"Africa","Egypt","2009-11-01",43370,"Female"
"Africa","Egypt","2009-11-01",44253,"Female"
"Africa","Egypt","2009-12-01",43383,"Female"
"Africa","Egypt","2009-12-01",44267,"Female"
"Africa","Egypt","2010-01-01",50405,"Female"
"Africa","Egypt","2010-01-01",51452,"Female"
"Africa","Egypt","2010-02-01",42146,"Female"
"Africa","Egypt","2010-02-01",43022,"Female"
"Africa","Egypt","2010-03-01",43425,"Female"
"Africa","Egypt","2010-03-01",44327,"Female"
"Africa","Egypt","2010-04-01",41293,"Female"
"Africa","Egypt","2010-04-01",42152,"Female"
"Africa","Egypt","2010-05-01",44098,"Female"
"Africa","Egypt","2010-05-01",45015,"Female"
"Africa","Egypt","2010-06-01",44965,"Female"
"Africa","Egypt","2010-06-01",45899,"Female"
"Africa","Egypt","2010-07-01",48975,"Female"
"Africa","Egypt","2010-07-01",49992,"Female"
"Africa","Egypt","2010-08-01",51172,"Female"
"Africa","Egypt","2010-08-01",52236,"Female"
"Africa","Egypt","2010-09-01",55250,"Female"
"Africa","Egypt","2010-09-01",56399,"Female"
"Africa","Egypt","2010-10-01",47273,"Female"
"Africa","Egypt","2010-10-01",48255,"Female"
"Africa","Egypt","2010-11-01",45837,"Female"
"Africa","Egypt","2010-11-01",46789,"Female"
"Africa","Egypt","2010-12-01",38935,"Female"
"Africa","Egypt","2010-12-01",39744,"Female"
"Africa","Egypt","2011-01-01",46348,"Female"
"Africa","Egypt","2011-01-01",47327,"Female"
"Africa","Egypt","2011-02-01",48463,"Female"
"Africa","Egypt","2011-02-01",49487,"Female"
"Africa","Egypt","2011-03-01",49802,"Female"
"Africa","Egypt","2011-03-01",50854,"Female"
"Africa","Egypt","2011-04-01",48107,"Female"
"Africa","Egypt","2011-04-01",49123,"Female"
"Africa","Egypt","2011-05-01",47348,"Female"
"Africa","Egypt","2011-05-01",48349,"Female"
"Africa","Egypt","2011-06-01",47987,"Female"
"Africa","Egypt","2011-06-01",49000,"Female"
"Africa","Egypt","2011-07-01",53003,"Female"
"Africa","Egypt","2011-07-01",54122,"Female"
"Africa","Egypt","2011-08-01",54108,"Female"
"Africa","Egypt","2011-08-01",55251,"Female"
"Africa","Egypt","2011-09-01",55211,"Female"
"Africa","Egypt","2011-09-01",56378,"Female"
"Africa","Egypt","2011-10-01",48887,"Female"
"Africa","Egypt","2011-10-01",49920,"Female"
"Africa","Egypt","2011-11-01",50213,"Female"
"Africa","Egypt","2011-11-01",51273,"Female"
"Africa","Egypt","2011-12-01",48343,"Female"
"Africa","Egypt","2011-12-01",49364,"Female"
"Africa","Egypt","2012-01-01",61349,"Female"
"Africa","Egypt","2012-01-01",62661,"Female"
"Africa","Egypt","2012-02-01",52369,"Female"
"Africa","Egypt","2012-02-01",53490,"Female"
"Africa","Egypt","2012-03-01",52298,"Female"
"Africa","Egypt","2012-03-01",53416,"Female"
"Africa","Egypt","2012-04-01",52330,"Female"
"Africa","Egypt","2012-04-01",53450,"Female"
"Africa","Egypt","2012-05-01",50644,"Female"
"Africa","Egypt","2012-05-01",51727,"Female"
"Africa","Egypt","2012-06-01",50717,"Female"
"Africa","Egypt","2012-06-01",51802,"Female"
"Africa","Egypt","2012-07-01",54646,"Female"
"Africa","Egypt","2012-07-01",55815,"Female"
"Africa","Egypt","2012-08-01",56457,"Female"
"Africa","Egypt","2012-08-01",57664,"Female"
"Africa","Egypt","2012-09-01",58011,"Female"
"Africa","Egypt","2012-09-01",59252,"Female"
"Africa","Egypt","2012-10-01",52294,"Female"
"Africa","Egypt","2012-10-01",53413,"Female"
"Africa","Egypt","2012-11-01",51988,"Female"
"Africa","Egypt","2012-11-01",53100,"Female"
"Africa","Egypt","2012-12-01",50491,"Female"
"Africa","Egypt","2012-12-01",51570,"Female"
"Africa","Egypt","2013-01-01",57989,"Female"
"Africa","Egypt","2013-01-01",59240,"Female"
"Africa","Egypt","2013-02-01",48039,"Female"
"Africa","Egypt","2013-02-01",49075,"Female"
"Africa","Egypt","2013-03-01",51009,"Female"
"Africa","Egypt","2013-03-01",52110,"Female"
"Africa","Egypt","2013-04-01",43185,"Female"
"Africa","Egypt","2013-04-01",44117,"Female"
"Africa","Egypt","2013-05-01",44752,"Female"
"Africa","Egypt","2013-05-01",45717,"Female"
"Africa","Egypt","2013-06-01",52871,"Female"
"Africa","Egypt","2013-06-01",54012,"Female"
"Africa","Egypt","2013-07-01",60148,"Female"
"Africa","Egypt","2013-07-01",61446,"Female"
"Africa","Egypt","2013-08-01",60036,"Female"
"Africa","Egypt","2013-08-01",61332,"Female"
"Africa","Egypt","2013-09-01",60158,"Female"
"Africa","Egypt","2013-09-01",61456,"Female"
"Africa","Egypt","2013-10-01",58460,"Female"
"Africa","Egypt","2013-10-01",59721,"Female"
"Africa","Egypt","2013-11-01",54193,"Female"
"Africa","Egypt","2013-11-01",55362,"Female"
"Africa","Egypt","2013-12-01",50711,"Female"
"Africa","Egypt","2013-12-01",51804,"Female"
"Africa","Egypt","2014-01-01",58627,"Female"
"Africa","Egypt","2014-01-01",59898,"Female"
"Africa","Egypt","2014-02-01",49030,"Female"
"Africa","Egypt","2014-02-01",50093,"Female"
"Africa","Egypt","2014-03-01",55407,"Female"
"Africa","Egypt","2014-03-01",56608,"Female"
"Africa","Egypt","2014-04-01",49418,"Female"
"Africa","Egypt","2014-04-01",50489,"Female"
"Africa","Egypt","2014-05-01",50827,"Female"
"Africa","Egypt","2014-05-01",51929,"Female"
"Africa","Egypt","2014-06-01",54423,"Female"
"Africa","Egypt","2014-06-01",55603,"Female"
"Africa","Egypt","2014-07-01",57417,"Female"
"Africa","Egypt","2014-07-01",58662,"Female"
"Africa","Egypt","2014-08-01",67469,"Female"
"Africa","Egypt","2014-08-01",68932,"Female"
"Africa","Egypt","2014-09-01",61199,"Female"
"Africa","Egypt","2014-09-01",62526,"Female"
"Africa","Egypt","2014-10-01",53827,"Female"
"Africa","Egypt","2014-10-01",54994,"Female"
"Africa","Egypt","2014-11-01",56136,"Female"
"Africa","Egypt","2014-11-01",57353,"Female"
"Africa","Egypt","2014-12-01",51827,"Female"
"Africa","Egypt","2014-12-01",52951,"Female"
"Africa","Egypt","2015-01-01",59394,"Female"
"Africa","Egypt","2015-01-01",60684,"Female"
"Africa","Egypt","2015-02-01",49091,"Female"
"Africa","Egypt","2015-02-01",50156,"Female"
"Africa","Egypt","2015-03-01",53606,"Female"
"Africa","Egypt","2015-03-01",54770,"Female"
"Africa","Egypt","2015-04-01",45969,"Female"
"Africa","Egypt","2015-04-01",46968,"Female"
"Africa","Egypt","2015-05-01",51442,"Female"
"Africa","Egypt","2015-05-01",52559,"Female"
"Africa","Egypt","2015-06-01",52062,"Female"
"Africa","Egypt","2015-06-01",53193,"Female"
"Africa","Egypt","2015-07-01",61520,"Female"
"Africa","Egypt","2015-07-01",62856,"Female"
"Africa","Egypt","2015-08-01",65844,"Female"
"Africa","Egypt","2015-08-01",67274,"Female"
"Africa","Egypt","2015-09-01",56761,"Female"
"Africa","Egypt","2015-09-01",57993,"Female"
"Africa","Egypt","2015-10-01",57682,"Female"
"Africa","Egypt","2015-10-01",58935,"Female"
"Africa","Egypt","2015-11-01",53997,"Female"
"Africa","Egypt","2015-11-01",55169,"Female"
"Africa","Egypt","2015-12-01",52279,"Female"
"Africa","Egypt","2015-12-01",53415,"Female"
"Africa","Egypt","2016-01-01",58989,"Female"
"Africa","Egypt","2016-01-01",60268,"Female"
"Africa","Egypt","2016-02-01",50626,"Female"
"Africa","Egypt","2016-02-01",51724,"Female"
"Africa","Egypt","2016-03-01",50492,"Female"
"Africa","Egypt","2016-03-01",51586,"Female"
"Africa","Egypt","2016-04-01",46684,"Female"
"Africa","Egypt","2016-04-01",47696,"Female"
"Africa","Egypt","2016-05-01",45748,"Female"
"Africa","Egypt","2016-05-01",46740,"Female"
"Africa","Egypt","2016-06-01",48841,"Female"
"Africa","Egypt","2016-06-01",49899,"Female"
"Africa","Egypt","2016-07-01",58267,"Female"
"Africa","Egypt","2016-07-01",59529,"Female"
"Africa","Egypt","2016-08-01",60376,"Female"
"Africa","Egypt","2016-08-01",61685,"Female"
"Africa","Egypt","2016-09-01",55256,"Female"
"Africa","Egypt","2016-09-01",56453,"Female"
"Africa","Egypt","2016-10-01",57548,"Female"
"Africa","Egypt","2016-10-01",58795,"Female"
"Africa","Egypt","2016-11-01",53614,"Female"
"Africa","Egypt","2016-11-01",54775,"Female"
"Africa","Egypt","2016-12-01",49732,"Female"
"Africa","Egypt","2016-12-01",50809,"Female"
"Africa","Egypt","2017-01-01",57106,"Female"
"Africa","Egypt","2017-01-01",58337,"Female"
"Africa","Egypt","2017-02-01",45270,"Female"
"Africa","Egypt","2017-02-01",46246,"Female"
"Africa","Egypt","2017-03-01",45906,"Female"
"Africa","Egypt","2017-03-01",46896,"Female"
"Africa","Egypt","2017-04-01",47542,"Female"
"Africa","Egypt","2017-04-01",48567,"Female"
"Africa","Egypt","2017-05-01",53003,"Female"
"Africa","Egypt","2017-05-01",54147,"Female"
"Africa","Egypt","2017-06-01",47596,"Female"
"Africa","Egypt","2017-06-01",48623,"Female"
"Africa","Egypt","2017-07-01",64671,"Female"
"Africa","Egypt","2017-07-01",66066,"Female"
"Africa","Egypt","2017-08-01",58062,"Female"
"Africa","Egypt","2017-08-01",59315,"Female"
"Africa","Egypt","2017-09-01",54080,"Female"
"Africa","Egypt","2017-09-01",55247,"Female"
"Africa","Egypt","2017-10-01",55519,"Female"
"Africa","Egypt","2017-10-01",56717,"Female"
"Africa","Egypt","2017-11-01",48556,"Female"
"Africa","Egypt","2017-11-01",49604,"Female"
"Africa","Egypt","2017-12-01",48468,"Female"
"Africa","Egypt","2017-12-01",49513,"Female"
"Africa","Egypt","2018-01-01",53579,"Female"
"Africa","Egypt","2018-01-01",54728,"Female"
"Africa","Egypt","2018-02-01",41535,"Female"
"Africa","Egypt","2018-02-01",42425,"Female"
"Africa","Egypt","2018-03-01",46142,"Female"
"Africa","Egypt","2018-03-01",47130,"Female"
"Africa","Egypt","2018-04-01",43205,"Female"
"Africa","Egypt","2018-04-01",44131,"Female"
"Africa","Egypt","2018-05-01",47619,"Female"
"Africa","Egypt","2018-05-01",48639,"Female"
"Africa","Egypt","2018-06-01",49202,"Female"
"Africa","Egypt","2018-06-01",50257,"Female"
"Africa","Egypt","2018-07-01",56038,"Female"
"Africa","Egypt","2018-07-01",57239,"Female"
"Africa","Egypt","2018-08-01",51442,"Female"
"Africa","Egypt","2018-08-01",52545,"Female"
"Africa","Egypt","2018-11-01",44761,"Female"
"Africa","Egypt","2018-11-01",45720,"Female"
"Africa","Egypt","2018-12-01",46073,"Female"
"Africa","Egypt","2018-12-01",47061,"Female"
"Africa","Mauritius","1990-01-01",440,"Female"
"Africa","Mauritius","1990-01-01",437,"Female"
"Africa","Mauritius","1990-02-01",425,"Female"
"Africa","Mauritius","1990-02-01",423,"Female"
"Africa","Mauritius","1990-03-01",504,"Female"
"Africa","Mauritius","1990-03-01",502,"Female"
"Africa","Mauritius","1990-04-01",471,"Female"
"Africa","Mauritius","1990-04-01",469,"Female"
"Africa","Mauritius","1990-05-01",492,"Female"
"Africa","Mauritius","1990-05-01",490,"Female"
"Africa","Mauritius","1990-06-01",461,"Female"
"Africa","Mauritius","1990-06-01",459,"Female"
"Africa","Mauritius","1990-07-01",481,"Female"
"Africa","Mauritius","1990-07-01",478,"Female"
"Africa","Mauritius","1990-08-01",481,"Female"
"Africa","Mauritius","1990-08-01",479,"Female"
"Africa","Mauritius","1990-09-01",478,"Female"
"Africa","Mauritius","1990-09-01",475,"Female"
"Africa","Mauritius","1990-10-01",486,"Female"
"Africa","Mauritius","1990-10-01",483,"Female"
"Africa","Mauritius","1990-11-01",450,"Female"
"Africa","Mauritius","1990-11-01",448,"Female"
"Africa","Mauritius","1990-12-01",443,"Female"
"Africa","Mauritius","1990-12-01",441,"Female"
"Africa","Mauritius","1991-01-01",430,"Female"
"Africa","Mauritius","1991-01-01",428,"Female"
"Africa","Mauritius","1991-02-01",427,"Female"
"Africa","Mauritius","1991-02-01",426,"Female"
"Africa","Mauritius","1991-03-01",482,"Female"
"Africa","Mauritius","1991-03-01",480,"Female"
"Africa","Mauritius","1991-04-01",461,"Female"
"Africa","Mauritius","1991-04-01",458,"Female"
"Africa","Mauritius","1991-05-01",504,"Female"
"Africa","Mauritius","1991-05-01",502,"Female"
"Africa","Mauritius","1991-06-01",470,"Female"
"Africa","Mauritius","1991-06-01",467,"Female"
"Africa","Mauritius","1991-07-01",493,"Female"
"Africa","Mauritius","1991-07-01",491,"Female"
